100
9,6,10,6,9,10,6,6,6,8,8,9,6,11,6,7,9,7,6,47,5,10,6,7,13,7,6,8,7,14,13,6,6,7,5,10,6,6,15,10,8,6,6,10,6,6,6,13,7,6,11,8,7,7,7,10,7,7,5,6,6,10,8,6,6,5,7,6,9,0,7,5,15,12,9,10,7,8,10,6,11,8,5,9,6,6,7,7,13,13,7,6,7,9,8,9,15,7,7,12
11,18,6,9,10,7,16,55,7,13,9,11,7,10,10,7,8,7,9,7,15,9,13,6,7,8,10,10,11,6,11,10,10,6,7,9,11,10,9,6,6,8,9,6,6,8,13,6,6,8,5,7,13,6,14,9,6,7,8,7,7,6,11,9,9,9,6,10,6,7,0,8,5,7,8,10,6,8,8,7,9,16,10,10,59,5,7,6,9,6,11,10,8,15,6,10,9,6,9,8
9,9,12,10,7,5,11,9,10,12,9,8,9,9,11,7,8,6,6,11,8,6,6,10,7,9,8,5,9,13,12,11,7,7,13,7,7,7,6,6,7,8,9,6,7,9,8,7,7,9,8,7,7,7,8,7,6,7,7,8,6,6,12,7,16,9,22,7,6,5,8,0,10,6,5,6,6,7,6,10,9,5,10,5,9,7,7,5,9,9,9,8,7,8,9,7,10,7,12,12
6,14,10,6,7,10,9,6,16,11,6,8,9,11,8,10,7,9,9,6,10,6,7,14,11,9,7,13,6,13,7,6,6,6,8,12,6,9,6,13,8,6,10,6,7,10,7,6,10,10,7,6,7,6,14,6,6,7,8,10,7,13,7,15,7,13,10,15,7,15,5,10,0,10,15,10,6,7,16,7,11,7,16,6,6,6,10,7,7,6,7,10,6,9,7,15,8,10,7,16
9,7,11,9,10,6,9,7,6,8,8,7,6,6,7,9,6,8,6,12,10,6,7,7,9,6,46,9,6,5,9,10,12,6,6,6,6,7,6,15,8,9,13,8,7,10,8,7,9,12,9,10,8,6,13,9,16,6,11,7,7,6,9,6,11,7,9,6,9,12,7,6,10,0,10,9,11,6,14,14,6,9,10,7,7,6,7,6,10,6,13,6,11,6,5,6,9,8,9,13
7,9,12,6,34,10,7,7,6,6,9,6,7,7,8,15,15,8,9,7,27,16,6,9,6,7,7,10,7,20,6,11,6,11,6,6,6,6,9,15,6,10,8,10,6,7,8,10,8,7,6,11,11,11,5,13,14,11,8,7,12,15,6,7,11,11,5,7,6,9,8,5,15,10,0,6,7,15,9,8,7,6,9,7,7,10,8,16,9,7,9,7,8,27,12,7,9,12,9,9
6,6,9,7,7,7,6,5,9,10,8,8,15,7,6,6,9,9,9,12,9,6,7,6,14,13,9,9,7,13,9,9,5,19,7,36,17,6,9,6,6,12,9,9,6,15,10,7,9,15,15,9,6,19,8,7,13,6,12,17,6,6,9,7,10,8,7,7,9,10,10,6,10,9,6,0,12,6,6,10,10,9,9,13,5,9,5,7,10,8,7,17,6,7,5,7,7,9,6,11
12,9,11,6,7,9,21,6,9,10,6,13,13,9,8,6,6,7,6,29,10,6,8,8,7,13,12,9,5,6,7,10,10,7,13,12,6,7,6,11,9,9,6,7,9,6,6,6,7,9,11,7,6,7,7,5,6,10,7,6,7,11,7,8,6,7,6,8,15,7,6,6,6,11,7,12,0,9,8,7,9,7,8,7,6,18,13,6,9,10,6,6,13,10,9,8,6,11,13,6
14,7,7,6,10,10,9,8,7,9,10,9,9,7,7,28,10,6,5,8,5,10,7,7,7,7,6,6,10,6,7,7,6,7,9,6,6,8,10,7,17,6,8,5,8,9,12,10,7,9,10,8,10,7,6,13,7,10,6,7,6,7,7,8,13,7,8,9,7,8,8,7,7,6,15,6,9,0,16,9,10,7,17,17,8,6,6,10,6,6,9,6,6,6,6,9,6,7,12,9
9,8,6,18,7,9,14,7,8,10,8,12,6,6,9,7,6,6,8,14,14,8,12,13,14,6,14,9,14,7,7,10,6,16,12,6,6,9,7,6,6,13,8,7,7,10,8,6,9,8,9,7,5,16,6,7,6,10,10,6,7,6,7,10,8,7,13,6,9,10,8,6,16,14,9,6,8,16,0,8,6,7,15,6,7,9,6,6,7,10,8,8,6,6,12,9,18,9,8,6
6,6,7,8,7,10,6,8,8,10,8,12,7,11,10,6,10,13,7,7,7,10,12,13,13,7,9,7,7,9,8,9,10,11,10,8,13,6,6,10,6,11,7,11,6,10,44,7,7,10,6,9,29,11,6,9,9,9,13,5,10,10,8,8,6,7,6,13,8,6,7,10,7,14,8,10,7,9,8,0,11,8,22,6,7,6,7,10,12,8,7,13,6,7,8,10,8,13,11,15
7,14,6,11,11,9,9,6,6,10,9,7,10,53,5,6,9,10,6,8,10,11,8,9,6,6,6,10,7,7,10,7,5,17,9,6,9,9,9,8,14,6,6,7,7,7,11,13,11,7,7,6,9,17,6,9,8,9,7,8,7,8,10,9,6,9,11,9,7,11,9,9,11,6,7,10,9,10,6,11,0,10,6,9,8,12,10,9,7,6,7,9,6,10,6,9,11,11,9,7
6,9,12,10,9,10,5,9,10,10,6,15,6,10,12,26,10,16,6,8,9,7,18,7,9,9,9,6,7,13,36,7,9,7,6,9,10,10,7,10,10,10,6,10,6,8,11,6,10,8,10,8,11,7,7,14,27,10,10,6,6,10,47,7,9,8,12,6,12,8,16,5,7,9,6,9,7,7,7,8,10,0,9,7,6,6,6,10,9,7,6,6,6,9,6,6,10,8,6,12
7,6,9,9,9,8,6,10,9,5,9,11,6,9,8,9,7,5,9,8,7,7,7,11,9,6,7,6,7,6,10,10,6,10,8,7,15,9,6,6,6,7,9,9,7,15,8,6,6,9,8,15,9,10,6,10,7,9,5,7,7,6,10,6,9,12,9,6,7,5,10,10,16,10,9,9,8,17,15,22,6,9,0,9,10,6,5,7,7,9,8,15,6,7,10,6,10,9,7,6
8,8,10,9,7,6,6,6,13,9,30,9,8,8,10,6,10,6,6,9,6,8,10,7,6,8,7,6,7,7,11,15,9,6,12,13,6,7,13,16,9,7,6,7,5,10,6,17,6,10,6,5,6,6,7,11,10,6,8,6,6,16,7,7,6,8,14,7,6,9,10,5,6,7,7,13,7,17,6,6,9,7,9,0,10,5,10,10,13,7,6,6,10,7,9,8,9,5,8,8
11,7,6,16,10,7,16,66,8,13,10,11,7,10,10,7,8,7,9,6,15,10,9,6,7,8,10,10,11,10,11,10,10,6,7,9,11,11,9,6,6,8,9,8,6,9,13,9,6,9,6,7,13,6,14,9,6,7,6,7,7,6,11,9,9,7,6,6,9,6,59,9,6,7,7,5,6,8,7,7,8,6,10,10,0,13,7,8,9,6,11,10,8,15,6,9,16,10,15,9
7,6,9,8,7,5,20,12,8,6,14,13,11,5,8,7,6,6,7,6,8,10,7,8,9,11,11,35,10,6,7,13,6,6,13,9,11,10,10,10,6,14,7,8,7,8,6,12,6,6,11,8,7,6,6,8,6,7,8,11,10,10,7,9,11,6,10,9,10,6,5,7,6,6,10,9,18,6,9,6,12,6,6,5,13,0,8,6,6,6,8,6,6,10,11,9,6,9,6,6
7,11,6,11,6,10,10,7,16,5,6,6,9,10,7,14,10,47,8,7,9,6,8,6,5,9,7,6,7,6,6,9,6,8,8,12,12,9,6,7,9,6,7,7,6,7,6,9,6,7,10,9,6,8,6,7,6,7,9,6,10,7,6,8,6,14,8,17,17,7,7,7,10,7,8,5,13,6,6,7,10,6,5,10,7,8,0,6,7,10,10,6,41,8,8,17,11,6,6,6
10,8,10,7,16,36,8,6,6,6,17,8,9,9,8,10,60,6,14,7,9,12,8,7,7,9,6,6,6,12,12,13,9,6,9,7,6,9,10,6,9,9,14,7,11,12,7,7,10,6,10,8,7,6,9,12,10,7,6,10,10,6,12,8,7,7,9,6,6,7,6,5,7,6,16,7,6,10,6,10,9,10,7,10,8,6,6,0,9,9,10,10,5,12,7,7,11,10,8,9
7,6,6,7,15,9,7,6,21,13,6,5,8,7,5,7,9,9,8,9,20,8,9,6,7,8,8,6,12,7,9,6,9,7,12,10,6,12,12,9,7,6,8,6,6,7,12,18,10,7,9,8,12,7,10,7,6,6,9,6,14,9,9,7,6,14,9,6,8,13,9,9,7,10,9,10,9,6,7,12,7,9,7,13,9,6,7,9,0,8,6,6,7,20,6,6,7,10,5,10
10,7,11,7,7,9,11,6,6,9,9,10,7,8,6,10,9,5,14,10,7,9,10,10,6,6,6,6,6,8,6,5,12,6,6,8,10,14,6,11,10,15,10,7,9,9,6,6,10,9,6,10,6,6,6,5,7,6,7,6,6,11,7,8,7,14,6,11,7,13,6,9,6,6,7,8,10,6,10,8,6,7,9,7,6,6,10,9,8,0,6,10,10,7,8,11,7,11,12,9
9,6,11,10,8,6,7,11,9,6,8,6,6,7,11,11,10,8,6,12,14,10,12,7,9,6,12,10,7,7,7,11,7,7,10,13,7,6,8,9,6,6,6,8,5,6,7,8,11,6,5,8,7,7,7,8,6,7,5,5,11,5,6,8,10,10,8,7,8,7,11,9,7,13,9,7,6,9,8,7,7,6,8,6,11,8,10,10,6,6,0,7,10,14,10,6,10,11,11,7
12,8,7,9,7,9,6,7,6,6,10,9,14,9,12,6,9,6,6,6,13,7,8,10,9,14,6,7,13,14,11,6,10,11,10,9,40,9,13,8,8,6,6,5,8,8,12,9,9,8,7,6,8,11,6,9,6,8,13,47,16,8,11,7,9,8,6,6,9,6,10,8,10,6,7,17,6,6,8,13,9,6,15,6,10,6,6,10,6,10,7,0,6,7,7,6,13,7,10,9
16,7,6,11,9,10,9,8,10,5,6,6,9,6,11,7,10,18,8,7,8,6,6,6,9,9,11,6,7,6,6,9,9,8,8,6,12,9,8,7,8,7,7,7,6,7,5,6,6,7,5,9,5,8,6,7,6,7,7,6,9,7,6,6,6,14,7,10,17,7,8,7,6,11,8,6,13,6,6,6,6,6,6,10,8,6,41,5,7,10,10,6,0,8,8,10,11,6,6,9
6,8,7,8,6,8,7,5,10,6,7,6,9,10,7,6,8,9,9,9,50,11,22,7,9,9,6,9,14,6,10,5,9,6,7,9,6,8,9,7,5,6,9,15,10,10,7,8,10,18,6,10,16,6,6,11,12,12,6,8,7,7,9,7,6,8,7,7,11,9,15,8,9,6,27,7,10,6,6,7,10,9,7,7,15,10,8,12,20,7,14,7,8,0,8,7,10,10,7,6
8,6,11,5,7,11,8,6,9,8,7,7,6,6,6,6,7,8,11,8,12,8,7,10,10,6,5,7,7,6,7,12,5,8,6,5,7,7,7,12,6,7,6,15,15,5,8,7,11,9,6,9,8,8,7,6,6,8,6,7,7,12,7,12,9,6,10,6,10,8,6,9,7,5,12,5,9,6,12,8,6,6,10,9,6,11,8,7,6,8,10,7,8,8,0,8,6,11,6,7
13,9,6,10,7,8,9,9,7,6,17,6,14,9,6,6,7,17,11,8,7,8,6,11,7,14,6,8,5,9,6,9,9,7,20,7,6,10,8,7,18,6,11,8,7,12,7,6,6,12,8,6,7,7,7,9,10,6,10,6,15,7,6,28,15,7,6,68,12,9,10,7,15,6,7,7,8,9,9,10,9,6,6,8,9,9,17,7,6,11,6,6,10,7,8,0,10,6,12,10
6,16,8,41,11,10,13,16,10,9,12,10,8,13,5,6,10,8,8,6,10,19,12,7,16,7,9,6,9,8,10,7,10,15,7,7,10,9,30,6,6,20,9,8,7,7,13,8,8,7,6,9,13,15,10,11,24,13,6,13,14,6,10,7,7,9,7,10,11,15,9,10,8,9,9,7,6,6,18,8,11,10,10,9,16,6,11,11,7,7,10,13,11,10,6,10,0,8,16,11
10,8,43,8,12,11,12,10,6,10,11,6,10,9,9,7,6,6,14,10,9,6,10,9,13,6,7,9,6,9,12,15,5,6,9,9,7,13,6,16,9,6,14,8,7,8,9,6,55,6,7,16,7,6,7,11,9,7,9,7,10,16,12,6,7,13,6,6,8,7,6,7,10,8,12,9,11,7,9,13,11,8,9,5,10,9,6,10,10,11,11,7,6,10,11,6,8,0,7,7
9,19,9,17,6,6,10,6,5,10,7,12,12,9,10,6,6,9,6,6,7,16,6,9,9,11,7,6,7,9,6,23,8,12,9,12,10,6,7,9,6,6,7,9,7,7,13,10,7,7,10,13,13,12,9,7,10,13,6,9,7,9,6,6,7,14,7,12,9,7,9,12,7,9,9,6,13,12,8,11,9,6,7,8,15,6,6,8,5,12,11,10,6,7,6,12,16,7,0,9
8,14,11,11,11,7,8,9,10,14,9,6,19,7,6,6,9,11,6,10,6,11,9,6,10,19,14,8,9,10,6,9,17,12,7,11,10,6,7,10,11,8,6,7,7,13,15,8,11,13,11,9,6,12,26,8,7,7,11,6,10,10,6,12,7,6,7,10,6,12,8,12,16,13,9,11,6,9,6,15,7,12,6,8,9,6,6,9,10,9,7,9,9,6,7,10,11,7,9,0
